user_id,Negativo,Positivo
76561198059257958,0.0,100.0
76561198059271374,0.0,100.0
76561198059272455,0.0,100.0
76561198059286499,0.0,100.0
76561198059298985,1.3157894736842104,75.0
76561198059301330,2.506963788300835,77.77777777777779
76561198059318725,0.0,100.0
76561198059323361,0.0,100.0
76561198059323447,1.9607843137254901,50.0
76561198059330972,0.0,100.0
76561198059336031,0.0,100.0
76561198059346705,0.0,100.0
76561198059357757,0.0,100.0
76561198059360370,0.0,100.0
76561198059361683,0.0,100.0
76561198059366714,1.4778325123152711,66.66666666666666
76561198059372017,0.0,100.0
76561198059382872,0.0,100.0
76561198059391736,0.0,100.0
76561198059399607,1.9607843137254901,50.0
76561198059406203,0.0,100.0
76561198059411271,0.0,100.0
76561198059429616,0.0,100.0
76561198059450815,0.0,100.0
76561198059451329,0.0,100.0
76561198059455136,0.0,100.0
76561198059457068,0.0,100.0
76561198059468403,0.0,100.0
76561198059486412,0.0,100.0
76561198059487098,0.0,100.0
76561198059493271,0.0,100.0
76561198059496770,0.0,100.0
76561198059501863,0.0,100.0
76561198059530687,0.0,100.0
76561198059533968,0.0,100.0
76561198059536225,0.0,100.0
76561198059540168,0.0,100.0
76561198059542861,0.0,100.0
76561198059555148,0.0,100.0
76561198059572487,0.0,100.0
76561198059576463,100.0,0.0
76561198059576557,0.0,100.0
76561198059579366,1.2345679012345678,80.0
76561198059584945,100.0,0.0
76561198059589725,0.0,100.0
76561198059594979,0.0,100.0
76561198059603669,0.0,100.0
76561198059606810,0.0,100.0
76561198059607160,0.0,100.0
76561198059611709,0.0,100.0
76561198059617580,0.0,100.0
76561198059622971,100.0,0.0
76561198059631701,0.0,100.0
76561198059631745,0.0,100.0
76561198059631818,0.0,100.0
76561198059640203,0.0,100.0
76561198059640748,1.4778325123152711,66.66666666666666
76561198059641230,0.0,100.0
76561198059653682,0.0,100.0
76561198059654080,0.0,100.0
76561198059657508,0.0,100.0
76561198059677335,0.0,100.0
76561198059679568,0.0,100.0
76561198059699103,0.0,100.0
76561198059707073,0.0,100.0
76561198059708051,0.0,100.0
76561198059710521,0.0,100.0
76561198059711556,0.0,100.0
76561198059711677,1.9607843137254901,50.0
76561198059715439,1.098901098901099,90.0
76561198059726229,0.0,100.0
76561198059727818,0.0,100.0
76561198059734284,0.0,100.0
76561198059743109,0.0,100.0
76561198059743525,0.0,100.0
76561198059749148,0.0,100.0
76561198059755685,1.9607843137254901,50.0
76561198059789255,0.0,100.0
76561198059794996,0.0,100.0
76561198059797435,5.660377358490567,33.33333333333333
76561198059817358,0.0,100.0
76561198059818761,0.0,100.0
76561198059829512,0.0,100.0
76561198059830258,0.0,100.0
76561198059841909,1.4778325123152711,66.66666666666666
76561198059849113,0.0,100.0
76561198059856165,0.0,100.0
76561198059865237,0.0,100.0
76561198059865927,0.0,100.0
76561198059866467,0.0,100.0
76561198059867666,0.0,100.0
76561198059870308,0.0,100.0
76561198059874185,0.0,100.0
76561198059874617,0.0,100.0
76561198059876626,0.0,100.0
76561198059891232,0.0,100.0
76561198059896401,0.0,100.0
76561198059897383,0.0,100.0
76561198059899740,0.0,100.0
76561198059902957,0.0,100.0
76561198059918386,0.0,100.0
76561198059927915,100.0,0.0
76561198059936479,1.9607843137254901,50.0
76561198059943181,1.9607843137254901,50.0
76561198059955129,0.0,100.0
76561198059969798,0.0,100.0
76561198059970051,0.0,100.0
76561198059977575,0.0,100.0
76561198059981483,0.0,100.0
76561198059983240,1.9607843137254901,50.0
76561198059985823,0.0,100.0
76561198059987084,0.0,100.0
76561198059989388,0.0,100.0
76561198059990081,1.1299435028248588,87.5
76561198060002045,0.0,100.0
76561198060005647,0.0,100.0
76561198060005945,0.0,100.0
76561198060012371,0.0,100.0
76561198060013208,0.0,100.0
76561198060027840,2.7237354085603114,71.42857142857143
76561198060029466,0.0,100.0
76561198060034143,0.0,100.0
76561198060037242,0.0,100.0
76561198060039459,100.0,0.0
76561198060040264,0.0,100.0
76561198060046037,0.0,100.0
76561198060067718,0.0,100.0
76561198060068927,0.0,100.0
76561198060072424,1.3157894736842104,75.0
76561198060075398,0.0,100.0
76561198060085315,0.0,100.0
76561198060103317,0.0,100.0
76561198060108106,0.0,100.0
76561198060108130,0.0,100.0
76561198060108179,0.0,100.0
76561198060122780,0.0,100.0
76561198060134216,0.0,100.0
76561198060140388,0.0,100.0
76561198060153709,0.0,100.0
76561198060170945,0.0,100.0
76561198060176355,0.0,100.0
76561198060177221,100.0,0.0
76561198060177356,0.0,100.0
76561198060181391,0.0,100.0
76561198060183287,0.0,100.0
76561198060184028,0.0,100.0
76561198060201321,0.0,100.0
76561198060205887,1.9607843137254901,50.0
76561198060207360,3.225806451612903,60.0
76561198060236453,100.0,0.0
76561198060239835,0.0,100.0
76561198060275481,0.0,100.0
76561198060295827,0.0,100.0
76561198060316305,0.0,100.0
76561198060319088,0.0,100.0
76561198060324840,0.0,100.0
76561198060347350,0.0,100.0
76561198060351220,0.0,100.0
76561198060351527,0.0,100.0
76561198060355872,0.0,100.0
76561198060357315,0.0,100.0
76561198060366001,0.0,100.0
76561198060388536,0.0,100.0
76561198060398831,0.0,100.0
76561198060406659,0.0,100.0
76561198060407498,0.0,100.0
76561198060414778,0.0,100.0
76561198060418890,0.0,100.0
76561198060420892,0.0,100.0
76561198060423795,0.0,100.0
76561198060425303,3.8461538461538463,50.0
76561198060426078,0.0,100.0
76561198060429887,1.3157894736842104,75.0
76561198060434273,0.0,100.0
76561198060438024,0.0,100.0
76561198060440669,0.0,100.0
76561198060447950,0.0,100.0
76561198060457375,0.0,100.0
76561198060459268,0.0,100.0
76561198060459594,0.0,100.0
76561198060461230,100.0,0.0
76561198060461443,0.0,100.0
76561198060473341,1.9607843137254901,50.0
76561198060481049,0.0,100.0
76561198060483116,0.0,100.0
76561198060492527,0.0,100.0
76561198060493853,0.0,100.0
76561198060494794,0.0,100.0
76561198060496164,0.0,100.0
76561198060502143,0.0,100.0
76561198060504177,0.0,100.0
76561198060510583,0.0,100.0
76561198060513602,0.0,100.0
76561198060521929,1.9607843137254901,50.0
76561198060530197,0.0,100.0
76561198060533519,0.0,100.0
76561198060533772,0.0,100.0
76561198060542368,0.0,100.0
76561198060544136,0.0,100.0
76561198060545297,0.0,100.0
76561198060546291,0.0,100.0
76561198060550550,100.0,0.0
76561198060557951,7.4074074074074066,50.0
76561198060571519,0.0,100.0
76561198060575190,1.9607843137254901,50.0
76561198060615265,0.0,100.0
76561198060615273,0.0,100.0
76561198060617599,0.0,100.0
76561198060618380,0.0,100.0
76561198060622238,0.0,100.0
76561198060622421,0.0,100.0
76561198060647143,0.0,100.0
76561198060663389,0.0,100.0
76561198060667695,0.0,100.0
76561198060671842,0.0,100.0
76561198060678051,0.0,100.0
76561198060678959,0.0,100.0
76561198060682655,0.0,100.0
76561198060713420,0.0,100.0
76561198060715854,0.0,100.0
76561198060719971,0.0,100.0
76561198060734387,0.0,100.0
76561198060748207,0.0,100.0
76561198060758376,0.0,100.0
76561198060766619,0.0,100.0
76561198060767897,100.0,0.0
76561198060768791,0.0,100.0
76561198060772954,0.0,100.0
76561198060777210,100.0,0.0
76561198060785575,0.0,100.0
76561198060785883,0.0,100.0
76561198060787863,0.0,100.0
76561198060795144,0.0,100.0
76561198060798536,0.0,100.0
76561198060808593,0.0,100.0
76561198060811426,1.185770750988142,83.33333333333334
76561198060822689,0.0,100.0
76561198060824434,0.0,100.0
76561198060825349,0.0,100.0
76561198060833105,0.0,100.0
76561198060843008,0.0,100.0
76561198060843908,0.0,100.0
76561198060854630,0.0,100.0
76561198060859342,0.0,100.0
76561198060860653,0.0,100.0
76561198060870618,1.9607843137254901,50.0
76561198060883085,0.0,100.0
76561198060887478,0.0,100.0
76561198060891034,0.0,100.0
76561198060894699,0.0,100.0
76561198060901683,0.0,100.0
76561198060903464,0.0,100.0
76561198060929389,1.9607843137254901,50.0
76561198060933768,100.0,0.0
76561198060941201,0.0,100.0
76561198060941211,0.0,100.0
76561198060943787,0.0,100.0
76561198060972753,0.0,100.0
76561198060988400,0.0,100.0
76561198060993682,0.0,100.0
76561198061001172,0.0,100.0
76561198061006789,0.0,100.0
76561198061011055,100.0,0.0
76561198061014279,0.0,100.0
76561198061021230,7.4074074074074066,50.0
76561198061039259,1.4778325123152711,66.66666666666666
76561198061039342,1.3157894736842104,75.0
76561198061040271,0.0,100.0
76561198061040422,0.0,100.0
76561198061045044,0.0,100.0
76561198061056821,0.0,100.0
76561198061057790,0.0,100.0
76561198061097866,0.0,100.0
76561198061102188,0.0,100.0
76561198061105968,0.0,100.0
76561198061117916,0.0,100.0
76561198061119963,0.0,100.0
76561198061122002,0.0,100.0
76561198061123862,1.2345679012345678,80.0
76561198061157859,0.0,100.0
76561198061160628,0.0,100.0
76561198061171632,0.0,100.0
76561198061172661,0.0,100.0
76561198061174192,0.0,100.0
76561198061178366,0.0,100.0
76561198061187428,3.225806451612903,60.0
76561198061191308,0.0,100.0
76561198061192570,0.0,100.0
76561198061207064,0.0,100.0
76561198061207244,0.0,100.0
76561198061208964,0.0,100.0
76561198061217837,0.0,100.0
76561198061225607,1.3157894736842104,75.0
76561198061228520,0.0,100.0
76561198061230159,0.0,100.0
76561198061236038,0.0,100.0
76561198061243251,0.0,100.0
76561198061249863,0.0,100.0
76561198061252210,0.0,100.0
76561198061256643,0.0,100.0
76561198061257407,0.0,100.0
76561198061261540,0.0,100.0
76561198061268926,0.0,100.0
76561198061273070,0.0,100.0
76561198061285334,1.4778325123152711,66.66666666666666
76561198061286579,0.0,100.0
76561198061294635,1.9607843137254901,50.0
76561198061295721,0.0,100.0
76561198061297794,100.0,0.0
76561198061312047,0.0,100.0
76561198061315361,0.0,100.0
76561198061315848,0.0,100.0
76561198061318542,0.0,100.0
76561198061332254,0.0,100.0
76561198061348980,0.0,100.0
76561198061354183,6.976744186046512,40.0
76561198061357304,1.185770750988142,83.33333333333334
76561198061357639,0.0,100.0
76561198061363239,0.0,100.0
76561198061384419,0.0,100.0
76561198061388888,0.0,100.0
76561198061390729,0.0,100.0
76561198061391077,0.0,100.0
76561198061404366,0.0,100.0
76561198061408032,0.0,100.0
76561198061412364,0.0,100.0
76561198061414894,0.0,100.0
76561198061435005,0.0,100.0
76561198061456632,0.0,100.0
76561198061456944,0.0,100.0
76561198061476928,0.0,100.0
76561198061493090,0.0,100.0
76561198061502870,0.0,100.0
76561198061503100,100.0,0.0
76561198061503548,0.0,100.0
76561198061504510,0.0,100.0
76561198061508137,0.0,100.0
76561198061516951,0.0,100.0
76561198061518838,0.0,100.0
76561198061523132,100.0,0.0
76561198061525172,0.0,100.0
76561198061529439,0.0,100.0
76561198061535381,0.0,100.0
76561198061539628,0.0,100.0
76561198061546046,0.0,100.0
76561198061547085,0.0,100.0
76561198061552868,0.0,100.0
76561198061556825,0.0,100.0
76561198061556863,0.0,100.0
76561198061557762,0.0,100.0
76561198061559559,1.9607843137254901,50.0
76561198061567619,0.0,100.0
76561198061571382,0.0,100.0
76561198061575266,0.0,100.0
76561198061611219,0.0,100.0
76561198061618506,0.0,100.0
76561198061639357,0.0,100.0
76561198061644587,0.0,100.0
76561198061650250,0.0,100.0
76561198061650490,0.0,100.0
76561198061650815,0.0,100.0
76561198061652531,1.3157894736842104,75.0
76561198061654205,1.9607843137254901,50.0
76561198061679549,0.0,100.0
76561198061681728,0.0,100.0
76561198061683006,0.0,100.0
76561198061695892,0.0,100.0
76561198061722932,0.0,100.0
76561198061730245,0.0,100.0
76561198061730629,0.0,100.0
76561198061734561,0.0,100.0
76561198061741370,0.0,100.0
76561198061748090,100.0,0.0
76561198061752173,1.185770750988142,83.33333333333334
76561198061757134,0.0,100.0
76561198061759775,0.0,100.0
76561198061762817,0.0,100.0
76561198061763452,0.0,100.0
76561198061773147,0.0,100.0
76561198061775209,0.0,100.0
76561198061777322,0.0,100.0
76561198061779714,0.0,100.0
76561198061792391,0.0,100.0
76561198061794492,0.0,100.0
76561198061795146,0.0,100.0
76561198061796524,0.0,100.0
76561198061797422,0.0,100.0
76561198061800268,0.0,100.0
76561198061803718,0.0,100.0
76561198061805148,0.0,100.0
76561198061805895,0.0,100.0
76561198061818198,0.0,100.0
7656119806181852,0.0,100.0
76561198061818716,0.0,100.0
76561198061820192,1.2345679012345678,80.0
76561198061830226,0.0,100.0
76561198061832950,0.0,100.0
76561198061834064,0.0,100.0
76561198061847175,0.0,100.0
76561198061851487,0.0,100.0
76561198061857771,10.714285714285715,33.33333333333333
76561198061859859,0.0,100.0
76561198061861251,0.0,100.0
76561198061875140,0.0,100.0
76561198061880504,0.0,100.0
76561198061893332,0.0,100.0
76561198061894340,0.0,100.0
76561198061905521,0.0,100.0
76561198061910506,0.0,100.0
76561198061950314,0.0,100.0
76561198061971210,0.0,100.0
76561198061972253,0.0,100.0
76561198061976252,0.0,100.0
76561198061977789,0.0,100.0
76561198061981193,0.0,100.0
76561198061993757,0.0,100.0
76561198062002959,0.0,100.0
76561198062005261,0.0,100.0
76561198062015406,0.0,100.0
76561198062017158,0.0,100.0
76561198062018733,0.0,100.0
76561198062034910,0.0,100.0
76561198062036370,0.0,100.0
76561198062039159,0.0,100.0
76561198062039624,0.0,100.0
76561198062042547,0.0,100.0
76561198062048153,1.9607843137254901,50.0
76561198062064137,0.0,100.0
76561198062068809,1.3157894736842104,75.0
76561198062071932,0.0,100.0
76561198062085357,0.0,100.0
76561198062091405,0.0,100.0
76561198062092084,0.0,100.0
76561198062092163,100.0,0.0
76561198062093693,0.0,100.0
76561198062095122,0.0,100.0
76561198062110429,0.0,100.0
76561198062115677,0.0,100.0
76561198062120246,0.0,100.0
76561198062125305,0.0,100.0
76561198062130309,0.0,100.0
76561198062137247,0.0,100.0
76561198062139862,0.0,100.0
76561198062145857,0.0,100.0
76561198062147736,1.9607843137254901,50.0
76561198062152744,0.0,100.0
76561198062164783,0.0,100.0
76561198062177156,0.0,100.0
76561198062183529,0.0,100.0
76561198062185026,0.0,100.0
76561198062193315,0.0,100.0
76561198062199495,0.0,100.0
76561198062206091,0.0,100.0
76561198062206493,0.0,100.0
76561198062214332,0.0,100.0
76561198062214459,0.0,100.0
76561198062230377,0.0,100.0
76561198062236203,0.0,100.0
76561198062243753,0.0,100.0
76561198062244065,0.0,100.0
76561198062249515,0.0,100.0
76561198062267241,0.0,100.0
76561198062267901,0.0,100.0
76561198062271200,0.0,100.0
76561198062271952,0.0,100.0
76561198062276935,1.4778325123152711,66.66666666666666
76561198062278911,0.0,100.0
76561198062279725,100.0,0.0
76561198062282416,1.4778325123152711,66.66666666666666
76561198062288797,0.0,100.0
76561198062295676,0.0,100.0
76561198062298425,1.4778325123152711,66.66666666666666
76561198062299453,0.0,100.0
76561198062303177,0.0,100.0
76561198062303328,0.0,100.0
76561198062325783,0.0,100.0
76561198062325995,0.0,100.0
76561198062331003,0.0,100.0
76561198062336903,0.0,100.0
76561198062337556,0.0,100.0
76561198062372223,1.4778325123152711,66.66666666666666
76561198062374715,1.3157894736842104,75.0
76561198062377940,0.0,100.0
76561198062379753,1.2345679012345678,80.0
76561198062385314,10.714285714285714,25.0
76561198062396491,1.9607843137254901,50.0
76561198062403736,0.0,100.0
76561198062406902,0.0,100.0
76561198062411680,0.0,100.0
76561198062412699,0.0,100.0
76561198062414806,0.0,100.0
76561198062417966,0.0,100.0
76561198062421868,0.0,100.0
76561198062422965,0.0,100.0
76561198062425854,0.0,100.0
76561198062448638,0.0,100.0
76561198062450095,0.0,100.0
76561198062454216,0.0,100.0
76561198062484829,0.0,100.0
76561198062489001,0.0,100.0
76561198062489285,0.0,100.0
76561198062490293,0.0,100.0
76561198062491543,0.0,100.0
76561198062496453,0.0,100.0
76561198062498158,0.0,100.0
76561198062502423,0.0,100.0
76561198062516378,0.0,100.0
76561198062524133,0.0,100.0
76561198062533699,0.0,100.0
76561198062536781,0.0,100.0
76561198062537635,0.0,100.0
76561198062544523,10.714285714285714,25.0
76561198062556071,0.0,100.0
76561198062558066,0.0,100.0
76561198062566429,0.0,100.0
76561198062569517,0.0,100.0
76561198062577073,0.0,100.0
76561198062577557,0.0,100.0
76561198062586581,0.0,100.0
76561198062595804,0.0,100.0
76561198062597659,0.0,100.0
76561198062598752,0.0,100.0
76561198062628083,1.9607843137254901,50.0
76561198062630600,0.0,100.0
76561198062638977,0.0,100.0
76561198062645049,0.0,100.0
76561198062646700,0.0,100.0
76561198062647126,0.0,100.0
76561198062650200,0.0,100.0
76561198062676115,0.0,100.0
76561198062686627,0.0,100.0
76561198062692959,0.0,100.0
7656119806270,0.0,100.0
76561198062701680,0.0,100.0
76561198062711426,0.0,100.0
76561198062718030,1.9607843137254901,50.0
76561198062725467,0.0,100.0
76561198062731795,0.0,100.0
76561198062733233,0.0,100.0
76561198062741031,0.0,100.0
76561198062770980,0.0,100.0
76561198062785129,0.0,100.0
76561198062787166,0.0,100.0
76561198062810583,0.0,100.0
76561198062816128,0.0,100.0
76561198062830468,0.0,100.0
76561198062853201,100.0,0.0
76561198062869989,0.0,100.0
76561198062880848,0.0,100.0
76561198062884956,0.0,100.0
76561198062889343,0.0,100.0
76561198062892701,0.0,100.0
76561198062915082,0.0,100.0
76561198062918518,0.0,100.0
76561198062924967,0.0,100.0
76561198062936111,0.0,100.0
76561198062987149,0.0,100.0
76561198062988175,0.0,100.0
76561198062990133,0.0,100.0
76561198062993482,0.0,100.0
76561198063000481,1.1299435028248588,87.5
76561198063000695,0.0,100.0
76561198063004695,100.0,0.0
76561198063005019,0.0,100.0
76561198063036360,0.0,100.0
76561198063046120,0.0,100.0
76561198063053750,0.0,100.0
76561198063055125,0.0,100.0
76561198063061462,0.0,100.0
76561198063074670,0.0,100.0
76561198063085949,0.0,100.0
76561198063090201,0.0,100.0
76561198063092622,0.0,100.0
76561198063093134,1.9607843137254901,50.0
76561198063100139,0.0,100.0
76561198063105146,0.0,100.0
76561198063116217,0.0,100.0
76561198063119025,0.0,100.0
76561198063119247,1.2345679012345678,80.0
76561198063121287,0.0,100.0
76561198063127887,0.0,100.0
76561198063128416,0.0,100.0
76561198063138377,0.0,100.0
76561198063139290,0.0,100.0
76561198063145410,0.0,100.0
76561198063156295,0.0,100.0
76561198063159016,0.0,100.0
76561198063161083,1.1532125205930808,85.71428571428571
76561198063172957,0.0,100.0
76561198063180532,1.098901098901099,90.0
76561198063184169,0.0,100.0
76561198063185507,0.0,100.0
76561198063193211,0.0,100.0
76561198063194586,0.0,100.0
76561198063199558,0.0,100.0
76561198063210054,0.0,100.0
76561198063217317,0.0,100.0
76561198063235007,0.0,100.0
76561198063241906,0.0,100.0
76561198063251011,0.0,100.0
76561198063274178,0.0,100.0
76561198063278079,0.0,100.0
76561198063282649,0.0,100.0
76561198063289205,1.1299435028248588,87.5
76561198063315572,0.0,100.0
76561198063316459,2.2004889975550124,88.88888888888889
76561198063321128,0.0,100.0
76561198063337306,0.0,100.0
76561198063342694,0.0,100.0
76561198063361762,0.0,100.0
76561198063368177,0.0,100.0
76561198063375771,0.0,100.0
76561198063379691,0.0,100.0
76561198063391282,1.4778325123152711,66.66666666666666
76561198063399108,0.0,100.0
76561198063416582,0.0,100.0
76561198063423478,0.0,100.0
76561198063424815,0.0,100.0
76561198063427302,100.0,0.0
76561198063440009,0.0,100.0
76561198063444314,0.0,100.0
76561198063459358,0.0,100.0
76561198063464192,0.0,100.0
76561198063466406,0.0,100.0
76561198063466890,0.0,100.0
76561198063472034,0.0,100.0
76561198063482271,0.0,100.0
76561198063488070,0.0,100.0
76561198063499902,0.0,100.0
76561198063501316,0.0,100.0
76561198063509156,1.3157894736842104,75.0
76561198063510182,0.0,100.0
76561198063534335,100.0,0.0
76561198063539698,100.0,0.0
76561198063550753,0.0,100.0
76561198063554754,100.0,0.0
76561198063572252,0.0,100.0
76561198063574982,0.0,100.0
76561198063575392,0.0,100.0
76561198063585456,0.0,100.0
76561198063592727,0.0,100.0
76561198063592925,0.0,100.0
76561198063593160,0.0,100.0
76561198063607424,3.8461538461538463,50.0
76561198063617154,100.0,0.0
76561198063620984,1.1532125205930808,85.71428571428571
76561198063624801,0.0,100.0
76561198063638361,0.0,100.0
76561198063644981,0.0,100.0
76561198063645161,0.0,100.0
76561198063648921,100.0,0.0
76561198063661942,0.0,100.0
76561198063667684,0.0,100.0
76561198063709432,100.0,0.0
76561198063714964,0.0,100.0
76561198063765495,0.0,100.0
76561198063792334,0.0,100.0
76561198063801454,0.0,100.0
76561198063804314,0.0,100.0
76561198063808374,0.0,100.0
76561198063809322,0.0,100.0
76561198063816800,0.0,100.0
76561198063817275,0.0,100.0
76561198063818739,0.0,100.0
76561198063829577,0.0,100.0
76561198063848540,0.0,100.0
76561198063850360,0.0,100.0
76561198063851048,0.0,100.0
76561198063869169,100.0,0.0
76561198063871989,1.9607843137254901,50.0
76561198063882554,0.0,100.0
76561198063894782,0.0,100.0
76561198063895046,0.0,100.0
76561198063898392,0.0,100.0
76561198063899231,100.0,0.0
76561198063901299,0.0,100.0
76561198063906222,0.0,100.0
76561198063916425,0.0,100.0
76561198063917108,0.0,100.0
76561198063919816,0.0,100.0
76561198063928869,0.0,100.0
76561198063930019,0.0,100.0
76561198063933419,100.0,0.0
76561198063937445,0.0,100.0
76561198063951820,0.0,100.0
76561198063959101,0.0,100.0
76561198063966018,0.0,100.0
76561198063986589,0.0,100.0
76561198064006861,0.0,100.0
76561198064015098,1.9607843137254901,50.0
76561198064025853,0.0,100.0
76561198064026657,0.0,100.0
76561198064031649,0.0,100.0
76561198064056486,0.0,100.0
76561198064062862,0.0,100.0
76561198064063056,0.0,100.0
76561198064066859,0.0,100.0
76561198064071761,0.0,100.0
76561198064077393,0.0,100.0
76561198064109096,0.0,100.0
76561198064111719,0.0,100.0
76561198064117170,0.0,100.0
76561198064118853,0.0,100.0
76561198064122435,0.0,100.0
76561198064135570,0.0,100.0
76561198064146286,0.0,100.0
76561198064148204,0.0,100.0
76561198064150679,0.0,100.0
76561198064152834,0.0,100.0
76561198064157523,0.0,100.0
76561198064157979,1.9607843137254901,50.0
76561198064159013,0.0,100.0
76561198064162552,0.0,100.0
76561198064163195,0.0,100.0
76561198064174266,0.0,100.0
76561198064174945,0.0,100.0
76561198064195598,0.0,100.0
76561198064195918,0.0,100.0
76561198064197386,0.0,100.0
76561198064199011,0.0,100.0
76561198064199218,0.0,100.0
76561198064201971,0.0,100.0
76561198064202035,1.4778325123152711,66.66666666666666
76561198064205088,0.0,100.0
76561198064215349,0.0,100.0
76561198064217942,0.0,100.0
76561198064235544,0.0,100.0
76561198064236073,0.0,100.0
76561198064243876,0.0,100.0
76561198064247736,1.9607843137254901,50.0
76561198064258570,0.0,100.0
76561198064260593,0.0,100.0
76561198064261294,0.0,100.0
76561198064281993,0.0,100.0
76561198064304806,0.0,100.0
76561198064305132,0.0,100.0
76561198064325200,0.0,100.0
76561198064335789,0.0,100.0
76561198064337473,0.0,100.0
76561198064341931,0.0,100.0
76561198064343153,1.4778325123152711,66.66666666666666
76561198064352761,0.0,100.0
76561198064358345,0.0,100.0
76561198064358360,0.0,100.0
76561198064372862,0.0,100.0
76561198064380004,0.0,100.0
76561198064383466,1.9607843137254901,50.0
76561198064394417,1.098901098901099,90.0
76561198064398157,1.9607843137254901,50.0
76561198064426231,5.660377358490567,33.33333333333333
76561198064427658,5.660377358490567,33.33333333333333
76561198064428104,0.0,100.0
76561198064432296,0.0,100.0
76561198064434624,0.0,100.0
76561198064438745,0.0,100.0
76561198064441059,0.0,100.0
76561198064442033,0.0,100.0
76561198064442424,0.0,100.0
76561198064445006,0.0,100.0
76561198064474936,0.0,100.0
76561198064484479,0.0,100.0
76561198064487027,0.0,100.0
76561198064491730,0.0,100.0
76561198064492131,0.0,100.0
76561198064494251,0.0,100.0
76561198064526566,0.0,100.0
76561198064532072,0.0,100.0
76561198064534559,1.185770750988142,83.33333333333334
76561198064542039,2.5974025974025974,75.0
76561198064553245,0.0,100.0
76561198064563804,0.0,100.0
76561198064572589,0.0,100.0
76561198064575920,1.9607843137254901,50.0
76561198064582506,1.2345679012345678,80.0
76561198064592170,0.0,100.0
76561198064599173,0.0,100.0
76561198064600203,100.0,0.0
76561198064609857,100.0,0.0
76561198064619367,1.1299435028248588,87.5
76561198064636400,1.098901098901099,90.0
76561198064646436,5.660377358490567,33.33333333333333
76561198064649892,0.0,100.0
76561198064649950,0.0,100.0
76561198064659757,0.0,100.0
76561198064663093,0.0,100.0
76561198064663981,0.0,100.0
76561198064665213,0.0,100.0
76561198064667147,100.0,0.0
76561198064675833,1.1532125205930808,85.71428571428571
76561198064681833,0.0,100.0
76561198064692010,0.0,100.0
76561198064702734,0.0,100.0
76561198064704330,0.0,100.0
76561198064705030,0.0,100.0
76561198064710794,0.0,100.0
76561198064710856,0.0,100.0
76561198064711492,0.0,100.0
76561198064713620,0.0,100.0
76561198064718777,0.0,100.0
76561198064723833,0.0,100.0
76561198064729265,0.0,100.0
76561198064736339,0.0,100.0
76561198064739584,0.0,100.0
76561198064752728,0.0,100.0
76561198064778508,0.0,100.0
76561198064795279,0.0,100.0
76561198064813230,0.0,100.0
76561198064838729,0.0,100.0
76561198064849607,0.0,100.0
76561198064849762,0.0,100.0
76561198064858128,100.0,0.0
76561198064859777,0.0,100.0
76561198064867044,0.0,100.0
76561198064871658,0.0,100.0
76561198064872377,0.0,100.0
76561198064876158,0.0,100.0
76561198064892991,0.0,100.0
76561198064893805,0.0,100.0
76561198064894873,0.0,100.0
76561198064895526,0.0,100.0
76561198064901359,0.0,100.0
76561198064910840,0.0,100.0
76561198064921074,0.0,100.0
76561198064923958,0.0,100.0
76561198064935172,0.0,100.0
76561198064936176,0.0,100.0
76561198064939999,0.0,100.0
76561198064945201,0.0,100.0
76561198064945689,0.0,100.0
76561198064948275,0.0,100.0
76561198064953533,0.0,100.0
76561198064975700,0.0,100.0
76561198064983179,0.0,100.0
76561198064985012,0.0,100.0
76561198064985698,2.7237354085603114,71.42857142857143
76561198064993012,0.0,100.0
76561198064993980,0.0,100.0
76561198065001162,0.0,100.0
76561198065002141,0.0,100.0
76561198065004251,0.0,100.0
76561198065019410,0.0,100.0
76561198065036786,0.0,100.0
76561198065038974,0.0,100.0
76561198065043410,1.9607843137254901,50.0
76561198065054037,0.0,100.0
76561198065054063,0.0,100.0
76561198065072317,0.0,100.0
76561198065080939,0.0,100.0
76561198065084226,0.0,100.0
76561198065087642,0.0,100.0
76561198065093772,0.0,100.0
76561198065098570,0.0,100.0
76561198065102350,0.0,100.0
76561198065105486,0.0,100.0
76561198065109854,0.0,100.0
76561198065120027,0.0,100.0
76561198065137415,1.9607843137254901,50.0
76561198065138903,0.0,100.0
76561198065145032,0.0,100.0
76561198065150170,0.0,100.0
76561198065151106,0.0,100.0
76561198065160268,0.0,100.0
76561198065161919,0.0,100.0
76561198065162092,0.0,100.0
76561198065162285,0.0,100.0
76561198065168512,0.0,100.0
76561198065212900,0.0,100.0
76561198065220915,0.0,100.0
76561198065221930,0.0,100.0
76561198065227691,0.0,100.0
76561198065240425,0.0,100.0
76561198065247420,0.0,100.0
76561198065247694,1.2345679012345678,80.0
76561198065259832,0.0,100.0
76561198065265998,5.660377358490567,33.33333333333333
76561198065269662,0.0,100.0
76561198065281669,1.9607843137254901,50.0
76561198065283566,0.0,100.0
76561198065300159,0.0,100.0
76561198065304760,1.9607843137254901,50.0
76561198065305102,0.0,100.0
76561198065321410,0.0,100.0
76561198065322874,0.0,100.0
76561198065326032,0.0,100.0
76561198065330196,0.0,100.0
76561198065335003,0.0,100.0
76561198065337651,0.0,100.0
76561198065338189,0.0,100.0
76561198065338485,0.0,100.0
76561198065340769,1.185770750988142,83.33333333333334
76561198065340949,0.0,100.0
76561198065344627,0.0,100.0
76561198065351104,0.0,100.0
